SPACEID,Name,Avg. Lat,Avg. Long,num_objs,obj1_id,obj2_id,obj3_id,obj4_id,obj5_id,obj6_id,obj7_id,obj8_id,obj9_id,obj10_id,obj1_dist,obj2_dist,obj3_dist,obj4_dist,obj5_dist,obj6_dist,obj7_dist,obj8_dist,obj9_dist,obj10_dist
12,Evergreen Cemetery,42.33839303100004,-71.16238493699996,0.0,112.0,33.0,66.0,60.0,37.0,16.0,80.0,79.0,75.0,137.0,1.596066021753834,2.354739235046078,3.495330549484607,3.506280226246088,3.5275354528126255,3.8772399796872854,4.526433521997082,4.526433521997082,4.722650982042075,4.782271841575014
13,Hardiman Playground,42.35136046800005,-71.16619070499996,0.0,112.0,33.0,66.0,37.0,60.0,16.0,79.0,80.0,35.0,75.0,2.2523347970084777,2.277450755569848,2.995953969691238,3.0428730531020536,3.1157846769901965,3.5365575018030855,5.559766249178967,5.559766249178967,5.8072728227860635,5.891496387637727
14,Rogers Park,42.34762765100004,-71.15944217249998,0.0,112.0,33.0,66.0,37.0,60.0,16.0,80.0,79.0,35.0,75.0,1.4929828745187124,1.7371282246045787,2.7261279248406036,2.7642656088331314,2.778887986991337,3.1774380574310483,4.788266383069625,4.788266383069625,5.038504022827024,5.123727757916838
15,Chandler Pond,42.34503420700005,-71.16574343999994,0.0,112.0,33.0,66.0,37.0,60.0,16.0,80.0,79.0,35.0,75.0,1.8538036863032819,2.210330481511751,3.1716229994487946,3.211771757089499,3.2370737046529827,3.640270599690988,5.0549947906599515,5.0549947906599515,5.321010357119267,5.341278086755663
16,Mullen Square,42.319336472500055,-71.05802175199995,0.0,124.0,40.0,123.0,134.0,59.0,5.0,12.0,6.0,85.0,42.0,0.6664466180205041,0.6853357253037831,0.7289918002039502,0.9875642109887571,1.2075531077177684,1.2878659453504628,1.4211836177308776,1.5540089647984634,1.5858088716339496,1.706471248491225
17,Dorchester North Burying Ground,42.317206903000056,-71.06373744749996,4.0,124.0,40.0,123.0,134.0,6.0,85.0,5.0,31.0,39.0,95.0,0.07982596912905666,0.09823196702954456,0.143367254992548,0.4630515247623461,0.964906619888495,1.0862889717522928,1.1568103156767606,1.2763723512204332,1.3770715909528932,1.395450868498158
18,Downer Avenue Playground,42.31154402100006,-71.06173662799995,0.0,123.0,124.0,40.0,134.0,46.0,6.0,67.0,32.0,31.0,39.0,0.5671688923347766,0.5751161023470371,0.5761393393901424,0.9459865495476834,0.9986728445474942,1.0614649280080273,1.205394612521966,1.2254978155766199,1.42198623615991,1.4883376663751753
19,Quincy/Stanley Play Area,42.31108400200006,-71.06878294449996,0.0,6.0,123.0,40.0,124.0,134.0,31.0,39.0,44.0,110.0,85.0,0.5468571218516712,0.5783211357157628,0.6198649372888658,0.6345189443921831,0.7602745529430658,0.8981320856600918,0.9477559537430663,0.9688203962708078,1.044375964621992,1.1495359109725103
20,Deer Street Park,42.310999277000064,-71.05873330549994,0.0,124.0,40.0,123.0,46.0,67.0,32.0,134.0,6.0,59.0,31.0,0.7961884227696202,0.8017395251666977,0.8034994776808353,0.958811441968484,1.1672883424975482,1.1894327688854718,1.2007731192007804,1.3545842728046218,1.4821075272854354,1.715108269948761
21,Savin Hill Beach,42.30725802400005,-71.05146770649995,0.0,46.0,67.0,32.0,59.0,124.0,40.0,123.0,134.0,55.0,73.0,0.7216143748436792,0.8802204688881544,0.904097866750192,1.2200739724033502,1.3533785245175292,1.3599447345009568,1.3635282297499536,1.7615885114626466,1.8194571806447197,1.8602843042023804
22,Coppens Square,42.30841677250007,-71.06437005599997,0.0,46.0,123.0,40.0,124.0,67.0,32.0,6.0,134.0,44.0,31.0,0.7562087577226269,0.848301418246322,0.874111581364839,0.8804027021612059,0.9432837867379655,0.9589173061319353,1.01052209093315,1.1563068667249945,1.316580646018109,1.349689640150834
23,Old Harbor Park,42.319906344500026,-71.04038230249995,1.0,59.0,12.0,133.0,124.0,40.0,123.0,134.0,5.0,42.0,128.0,0.25483402260728016,1.0321479415022239,1.6413706146806613,1.831663765684273,1.8503224613678753,1.891074523827834,2.1692113172541685,2.1986948654287426,2.392856583196637,2.392856583196637
24,McConnell Park,42.30891298350005,-71.05142915899995,0.0,46.0,67.0,32.0,59.0,124.0,40.0,123.0,134.0,6.0,55.0,0.8475703339621278,1.0242091029514164,1.0483705729053086,1.212504819164077,1.260129414829696,1.2689968915755185,1.278598671017888,1.6801105639868121,1.8475769014100683,1.985115623638313
25,Boston Common,42.355043019500044,-71.06566726199995,6.0,90.0,89.0,88.0,36.0,0.0,119.0,71.0,17.0,70.0,101.0,0.10763395296712788,0.10763395296712788,0.10763395296712788,0.32466980339031326,0.34784013762610266,0.36000610148240303,0.5618991956288779,0.5618991956288779,0.5618991956288779,0.5935741795472875
26,Central Burying Ground,42.35288991900004,-71.06609636049996,6.0,88.0,89.0,90.0,36.0,0.0,119.0,101.0,104.0,125.0,53.0,0.3796923568278856,0.3796923568278856,0.3796923568278856,0.3975878815751756,0.42420511629406116,0.4307905381766007,0.6067449058858015,0.7206880655784538,0.7514482547121603,0.9343415137876994
27,Public Garden,42.35406365850005,-71.06998497349994,0.0,88.0,89.0,90.0,36.0,0.0,119.0,104.0,101.0,125.0,121.0,0.5666412679969932,0.5666412679969932,0.5666412679969932,0.5872446963758818,0.6017506055357129,0.6018534180989797,0.6624142695824307,0.6729303297941884,0.6838578144084378,0.8817631490762677
28,Granary Burying Ground,42.35734815300006,-71.06175088449996,7.0,90.0,89.0,88.0,70.0,71.0,17.0,36.0,0.0,119.0,101.0,0.16477410758277347,0.16477410758277347,0.16477410758277347,0.42430711747314775,0.42430711747314775,0.42430711747314775,0.48852506551868735,0.576726122387813,0.666182617460559,1.0992236122891124
29,Phillips Street Play Area,42.36053411550003,-71.06731313549997,0.0,90.0,89.0,88.0,70.0,71.0,17.0,36.0,22.0,0.0,119.0,0.728050895579999,0.728050895579999,0.728050895579999,0.7890030799323487,0.7890030799323487,0.7890030799323487,1.0358142519343583,1.082398325260507,1.1139999859432514,1.184501611821414
30,Myrtle Street Playground,42.35919916450004,-71.06609477899994,0.0,90.0,89.0,88.0,70.0,71.0,17.0,36.0,0.0,119.0,22.0,0.5447458228218184,0.5447458228218184,0.5447458228218184,0.6961236833063009,0.6961236833063009,0.6961236833063009,0.8539114498718322,0.9332395268425431,1.006041541533417,1.1314173407665404
31,Copley Square Park,42.35001045200005,-71.07619749699998,0.0,121.0,125.0,104.0,101.0,119.0,0.0,36.0,88.0,90.0,89.0,0.6110387843664835,0.6805262913802517,0.6833088935829388,0.9564770804860492,1.1858075317674366,1.2191857259074668,1.2286752487296642,1.240191692448028,1.240191692448028,1.240191692448028
32,Clarendon Street Playlot,42.35279916350007,-71.07658285199997,0.0,104.0,121.0,125.0,101.0,88.0,89.0,90.0,119.0,36.0,0.0,0.9351062774584639,0.9392073720493009,0.9415087085101563,1.1441294997819822,1.239122658887734,1.239122658887734,1.239122658887734,1.285947377696597,1.2934400363836671,1.3012191187784585
33,DeFilippo Playground,42.36653117450007,-71.05697828849998,1.0,22.0,70.0,71.0,17.0,90.0,89.0,88.0,84.0,14.0,36.0,0.11699461052983068,0.6170581370345286,0.6170581370345286,0.6170581370345286,1.2551492842511143,1.2551492842511143,1.2551492842511143,1.4713285241098917,1.4827350052201158,1.5344072139300677
34,Copp's Hill Burying Ground,42.36735748150005,-71.05578552599997,1.0,22.0,70.0,71.0,17.0,84.0,90.0,89.0,88.0,14.0,82.0,0.13192372346207082,0.7159096350151616,0.7159096350151616,0.7159096350151616,1.3576603560946086,1.3686451025840933,1.3686451025840933,1.3686451025840933,1.3692036847082627,1.4567224815966864
35,Copp's Hill Terrace,42.36780996600004,-71.05531743649996,1.0,22.0,70.0,71.0,17.0,84.0,14.0,82.0,81.0,90.0,89.0,0.18385214090865037,0.8058247920919483,0.8058247920919483,0.8058247920919483,1.3284350344110591,1.3391441624412541,1.4054930512785133,1.4054930512785133,1.4567523837042837,1.4567523837042837
36,Foster Street Play Area,42.36743203650005,-71.05406256899997,1.0,22.0,70.0,71.0,17.0,84.0,14.0,82.0,81.0,90.0,89.0,0.3111164673300744,0.8103079359910005,0.8103079359910005,0.8103079359910005,1.252230921305293,1.2633778562961675,1.3457686964056184,1.3457686964056184,1.4709898649714976,1.4709898649714976
37,Charter Street Park,42.36680027950007,-71.05329171699995,1.0,22.0,70.0,71.0,17.0,84.0,14.0,82.0,81.0,89.0,88.0,0.37936529804085506,0.7549535854174804,0.7549535854174804,0.7549535854174804,1.1851977994994345,1.1969955732884814,1.3020387372616438,1.3020387372616438,1.4195581370703616,1.4195581370703616
38,Paul Revere Mall,42.36580588250007,-71.05369996599998,1.0,22.0,70.0,71.0,17.0,84.0,14.0,90.0,89.0,88.0,82.0,0.33782921004896355,0.6524945695647553,0.6524945695647553,0.6524945695647553,1.2132424000416784,1.2262669332002996,1.317363311724352,1.317363311724352,1.317363311724352,1.3697776495033431
39,Polcari Park,42.36503583250004,-71.05445404199995,1.0,22.0,70.0,71.0,17.0,90.0,89.0,88.0,84.0,14.0,36.0,0.3975295991736236,0.5357666596237161,0.5357666596237161,0.5357666596237161,1.200657581904258,1.200657581904258,1.200657581904258,1.3124108477153948,1.3256275284699597,1.4503605242732496
40,Cutillo Park,42.36355771050006,-71.05638394049998,4.0,70.0,71.0,17.0,22.0,90.0,89.0,88.0,36.0,0.0,119.0,0.3333945875540499,0.3333945875540499,0.3333945875540499,0.44263300768513886,0.9944754214387411,0.9944754214387411,0.9944754214387411,1.2546511283382915,1.3395150305211145,1.4375563868984684
41,City Hall Plaza,42.36050201350005,-71.05893443449995,6.0,70.0,71.0,17.0,90.0,89.0,88.0,22.0,36.0,0.0,119.0,0.05969793232854037,0.05969793232854037,0.05969793232854037,0.4891067526617576,0.4891067526617576,0.4891067526617576,0.6601462021216403,0.7677095143703317,0.8555862698644284,0.9526462479540992
42,Norman Leventhal Park,42.35627479650003,-71.05557483799996,6.0,70.0,71.0,17.0,90.0,89.0,88.0,36.0,0.0,119.0,101.0,0.4327371542164299,0.4327371542164299,0.4327371542164299,0.47768003655448577,0.47768003655448577,0.47768003655448577,0.5449262346417596,0.6050308543069172,0.6942302866206604,1.207701556143979
43,Angell Memorial Square,42.35709628150005,-71.05608246699995,6.0,70.0,71.0,17.0,90.0,89.0,88.0,36.0,0.0,119.0,22.0,0.3734856876085655,0.3734856876085655,0.3734856876085655,0.48335912602483916,0.48335912602483916,0.48335912602483916,0.6091405524109493,0.6811494286421137,0.7759277758910512,1.1557266381376967
44,Union Street Park I,42.36101105050005,-71.05719540499999,3.0,70.0,71.0,17.0,22.0,90.0,89.0,88.0,36.0,0.0,119.0,0.03983597631443863,0.03983597631443863,0.03983597631443863,0.6712781076693038,0.6838926096239842,0.6838926096239842,0.6838926096239842,0.9289554363176562,1.013032704489116,1.1110743437351076
45,Langone Park,42.36865442750005,-71.05613505699995,1.0,22.0,70.0,71.0,17.0,84.0,14.0,82.0,81.0,90.0,89.0,0.13622787635229072,0.875729408375231,0.875729408375231,0.875729408375231,1.3544736573724208,1.3640736331283823,1.397483436234402,1.397483436234402,1.5045848744239696,1.5045848744239696
46,Prince Street Park,42.36802855300007,-71.05789255349995,1.0,22.0,70.0,71.0,17.0,90.0,89.0,88.0,84.0,14.0,82.0,0.02050340182852711,0.7530522958388228,0.7530522958388228,0.7530522958388228,1.352097758247671,1.352097758247671,1.352097758247671,1.4973107612320464,1.5072368777235636,1.5449532803452324
47,Rachel Revere Square,42.36355583750006,-71.05351355449997,3.0,70.0,71.0,17.0,22.0,90.0,89.0,88.0,84.0,14.0,36.0,0.464653944681528,0.464653944681528,0.464653944681528,0.5734227220153473,1.1210278296427496,1.1210278296427496,1.1210278296427496,1.318062855326258,1.3324535036827456,1.3458149144496323
48,Tai Tung Park,42.348302499000056,-71.06152537599996,10.0,101.0,119.0,106.0,102.0,21.0,105.0,38.0,13.0,108.0,11.0,0.2759680893729131,0.28349588628622463,0.3653622945972976,0.3653622945972976,0.3653622945972976,0.3653622945972976,0.3653622945972976,0.3653622945972976,0.3653622945972976,0.3653622945972976
49,Leo F. McCarthy Playground,42.37944579850003,-71.06837900249994,0.0,22.0,70.0,71.0,17.0,82.0,81.0,90.0,89.0,88.0,84.0,1.5218509307545083,2.2314875687201936,2.2314875687201936,2.2314875687201936,2.5487261318339733,2.5487261318339733,2.677968836897877,2.677968836897877,2.677968836897877,2.6979645019319527
50,City Square,42.371697128500045,-71.06188031799996,0.0,22.0,70.0,71.0,17.0,90.0,89.0,88.0,82.0,81.0,84.0,0.5255112315050683,1.2532097285661357,1.2532097285661357,1.2532097285661357,1.7738977737395163,1.7738977737395163,1.7738977737395163,1.8614066023221911,1.8614066023221911,1.8935512922110522
51,John Harvard Mall,42.37263334350007,-71.06256813299996,0.0,22.0,70.0,71.0,17.0,90.0,89.0,88.0,82.0,81.0,84.0,0.6188550395341341,1.3590771986449335,1.3590771986449335,1.3590771986449335,1.8818141861092725,1.8818141861092725,1.8818141861092725,1.9258578403667588,1.9258578403667588,1.9703572790483947
52,Paul Revere Park,42.37009508450004,-71.06240072799997,1.0,22.0,70.0,71.0,17.0,90.0,89.0,88.0,84.0,14.0,82.0,0.34177070186804903,1.04245701249722,1.04245701249722,1.04245701249722,1.5557584033832617,1.5557584033832617,1.5557584033832617,1.8290814115149305,1.8380622170622076,1.8403397963968895
53,Charlestown H.S. Athletic Fields,42.38092118150007,-71.05754797449995,0.0,22.0,82.0,81.0,14.0,84.0,120.0,56.0,70.0,71.0,17.0,1.3493870649773885,1.5623959951820223,1.5623959951820223,1.8054599125884885,1.8070309516768375,1.8762117087792043,2.0138499838016086,2.14059918317259,2.14059918317259,2.14059918317259
54,Ryan Playground,42.38608888650006,-71.07126612149997,0.0,22.0,70.0,71.0,17.0,82.0,81.0,84.0,14.0,120.0,90.0,2.23903163528742,2.948087630313788,2.948087630313788,2.948087630313788,3.0400284574561867,3.0400284574561867,3.259212523143402,3.259516358206787,3.3554537366103108,3.371687291067515
55,Barry Playground,42.37935769900005,-71.05344189749997,0.0,22.0,82.0,81.0,14.0,84.0,120.0,56.0,70.0,71.0,17.0,1.2936247764186373,1.4325421214753942,1.4325421214753942,1.6697971924299182,1.6710686342200627,1.7359512533711123,1.8617410674798576,2.0574480425471906,2.0574480425471906,2.0574480425471906
56,Doherty Playground,42.38235938450006,-71.06754656849998,0.0,22.0,70.0,71.0,17.0,82.0,81.0,84.0,14.0,120.0,90.0,1.734378467891729,2.4745678957857553,2.4745678957857553,2.4745678957857553,2.6008346034404948,2.6008346034404948,2.788642803578036,2.790776197814047,2.9319216446411884,2.94849357198484
57,St Francis De Sales Cemetery,42.38161693450007,-71.06570777899998,0.0,22.0,70.0,71.0,17.0,82.0,81.0,84.0,14.0,120.0,89.0,1.6154654829514394,2.3684121924576393,2.3684121924576393,2.3684121924576393,2.454671284023588,2.454671284023588,2.6396307360820805,2.641693884579785,2.7863006840463167,2.8619756644115535
58,Bunker Hill Monument,42.37631527350004,-71.06078793849997,0.0,22.0,70.0,71.0,17.0,82.0,81.0,84.0,14.0,120.0,89.0,0.9044890822819215,1.6884282489311426,1.6884282489311426,1.6884282489311426,1.823815040964968,1.823815040964968,1.9564392866513267,1.9606549707536893,2.1844278923965414,2.2487928152692795
59,Phipps Street Burying Ground,42.376262739000055,-71.06765486499998,0.0,22.0,70.0,71.0,17.0,90.0,89.0,88.0,82.0,81.0,84.0,1.204359163139324,1.8964500371805415,1.8964500371805415,1.8964500371805415,2.3403498923731076,2.3403498923731076,2.3403498923731076,2.3782855772459444,2.3782855772459444,2.4805479030241906
60,Winthrop Square,42.374347930000056,-71.06014700249997,0.0,22.0,70.0,71.0,17.0,82.0,81.0,84.0,14.0,90.0,89.0,0.736760300578204,1.5185096243201817,1.5185096243201817,1.5185096243201817,1.7506837389724728,1.7506837389724728,1.8456772096742449,1.8507322503181867,2.07930253826236,2.07930253826236
61,Hayes Square,42.37684996200005,-71.05680850649995,0.0,22.0,81.0,82.0,84.0,14.0,70.0,71.0,17.0,120.0,56.0,1.011285526875443,1.5795821558655676,1.5795821558655676,1.7500430055885372,1.7518578563818903,1.7988865689410427,1.7988865689410427,1.7988865689410427,1.932650535410191,2.227605452586387
62,Charlestown Sprouts Garden,42.38188956850007,-71.05825412899998,0.0,22.0,82.0,81.0,14.0,84.0,120.0,56.0,70.0,71.0,17.0,1.5637991636896489,1.9326884677769514,1.9326884677769514,2.1725455051039906,2.173702499647557,2.2430179009784883,2.3356300117618405,2.35500224843885,2.35500224843885,2.35500224843885
63,East Boston Memorial Park I,42.37177714000006,-71.03049470049996,3.0,120.0,82.0,81.0,14.0,84.0,56.0,18.0,64.0,20.0,65.0,0.022820924557072287,0.40065716340454854,0.40065716340454854,0.559021954262953,0.5751097065709111,0.653878464436365,0.7177471987840004,0.7177471987840004,0.7177471987846924,0.7298070102390741
64,Noyes Playground,42.38778300300004,-71.01026262199994,0.0,56.0,120.0,82.0,81.0,14.0,65.0,84.0,18.0,64.0,20.0,1.777376968617545,2.518745163186501,2.838152168288222,2.838152168288222,3.067748182750236,3.0816047354212444,3.0836730313910543,3.095400689806031,3.095400689806031,3.095400689807293
65,Temple Ohabei Shalom Cemetery,42.382425455500055,-71.01493432199996,0.0,56.0,120.0,82.0,81.0,65.0,14.0,18.0,64.0,20.0,84.0,1.2168926810342655,1.9017987894075667,2.2380887894143493,2.2380887894143493,2.439318364894067,2.444950978512487,2.4530805305835015,2.4530805305835015,2.453080530584768,2.460685625074164
66,Cuneo Park,42.38369560400005,-71.01675952899998,0.0,56.0,120.0,82.0,81.0,14.0,84.0,65.0,18.0,64.0,20.0,1.1560752137339565,1.904185215987708,2.2167653609921647,2.2167653609921647,2.4556108473689235,2.4716433849045973,2.5199935173391763,2.5268540121076914,2.5268540121076914,2.526854012108796
67,Bennington Street Cemetery,42.38096238250003,-71.02100471149998,0.0,56.0,120.0,82.0,81.0,14.0,84.0,65.0,18.0,64.0,20.0,0.6632795083458448,1.3802100653757476,1.6987080409271842,1.6987080409271842,1.9313718996954432,1.9473992676310679,2.0212171781020976,2.0230343490123093,2.0230343490123093,2.0230343490132974
68,American Legion Playground,42.38196225000007,-71.02945586349995,1.0,56.0,120.0,82.0,81.0,14.0,84.0,18.0,64.0,20.0,65.0,0.22642298826889318,1.0871877835353358,1.2738366166998678,1.2738366166998678,1.6023161087758904,1.6180643592826436,1.922789057490244,1.922789057490244,1.9227890574905002,1.9478926385106559
69,Prescott Square,42.38113743450003,-71.03088494449997,1.0,56.0,120.0,82.0,81.0,14.0,84.0,18.0,64.0,20.0,65.0,0.2075185032925369,1.0230804845598847,1.1966995873429913,1.1966995873429913,1.5301950415019063,1.545835782239496,1.8681874953009294,1.8681874953009294,1.8681874953011157,1.8956572166171024
70,Putnam Square,42.38033245350008,-71.03296660799998,1.0,56.0,120.0,82.0,81.0,14.0,84.0,20.0,18.0,64.0,65.0,0.2625119697952153,0.9074722751460128,1.034454088422382,1.034454088422382,1.3835041492995914,1.398708652538307,1.7719877770457224,1.7719877770457324,1.7719877770457324,1.8058218073536532
71,Paris Street Playground,42.37224943250004,-71.03703687249998,5.0,82.0,81.0,120.0,14.0,84.0,20.0,18.0,64.0,56.0,65.0,0.10168450299085799,0.10168450299085799,0.20142646341706313,0.3838469079721523,0.3989472256040184,0.8949385450087415,0.8949385450095362,0.8949385450095362,0.9497076438148502,0.9515561451105432
72,Brophy Park,42.36570099350007,-71.03356372899998,6.0,20.0,18.0,64.0,65.0,14.0,84.0,120.0,82.0,81.0,56.0,0.12279927722287681,0.12279927722348301,0.12279927722348301,0.18160179895064865,0.49326159870316133,0.4955802839768666,0.6639387228406066,0.7641581184839595,0.7641581184839595,1.5082674783394519
73,Sumner & Lamson Street Playground,42.36595821550006,-71.03244333599994,4.0,18.0,64.0,20.0,65.0,14.0,84.0,120.0,82.0,81.0,56.0,0.1791730888772788,0.1791730888772788,0.17917308887819342,0.19379610827555505,0.5469875034781585,0.5498673092737549,0.6581641673323674,0.7942672469155846,0.7942672469155846,1.4812836022739009
74,Condor Street Beach I,42.383108395500045,-71.02973534899996,1.0,56.0,120.0,82.0,81.0,14.0,84.0,18.0,64.0,20.0,65.0,0.36395302966559556,1.2023827098385298,1.3555354954028664,1.3555354954028664,1.6990059487794513,1.7144358720426462,2.05194255142731,2.05194255142731,2.051942551427474,2.0800157835226143
75,East Boston Greenway,42.369364187500025,-71.03694722699996,5.0,14.0,84.0,120.0,82.0,81.0,20.0,18.0,64.0,65.0,56.0,0.0,0.0,0.010407082019553007,0.2055815215253866,0.2055815215253866,0.5643256644186413,0.5643256644204891,0.5643256644204891,0.6387275067086777,0.8930906839737911
76,Symphony Community Park,42.34475255700005,-71.08762613299996,0.0,23.0,30.0,25.0,51.0,130.0,24.0,139.0,121.0,4.0,28.0,0.7995427753136083,0.8005548704900113,0.8458652115882063,0.8532785934915775,0.8535992299140013,0.9620421384116662,1.1006969428717643,1.14022521788171,1.1971439754214424,1.2453664738226509
77,Edgerly Road Playground,42.34627961850006,-71.08795845399996,0.0,25.0,30.0,23.0,130.0,51.0,24.0,121.0,139.0,4.0,28.0,0.7116738451064719,0.9869543047636878,0.9874787267872424,1.048424123659801,1.0530053917569866,1.145270236710462,1.1954494403753722,1.292932459801857,1.3589749806856155,1.444786879201427
78,Commonwealth Avenue Mall II,42.34900156300006,-71.09391703849997,1.0,25.0,23.0,24.0,30.0,51.0,130.0,121.0,139.0,58.0,118.0,0.29544404249215855,1.3214195010048324,1.4477195937795007,1.4803033228546392,1.506856231137372,1.5235152976456083,1.6778430745726507,1.7732913369269598,1.7745007514570277,1.7745007514570277
79,Stony Brook Sewer Easement,42.34111655150005,-71.09159709999997,1.0,23.0,24.0,51.0,130.0,30.0,100.0,29.0,61.0,9.0,27.0,0.42871951906139827,0.5483133314411341,0.7479281641102807,0.8159627901414114,0.8389805427496149,0.9900214225782521,0.9900214225782521,0.9900214225782521,0.9900214225783748,0.9900214225783748
80,Gallops Island,42.32680569700005,-70.93796322199998,0.0,133.0,59.0,65.0,18.0,64.0,20.0,12.0,120.0,14.0,84.0,7.7621019485265395,8.40609859088179,8.478595044288637,8.553003267965977,8.553003267965977,8.553003267967828,8.834245384466854,9.056352770538114,9.171943196852506,9.17469604785439
81,Lovells Island,42.33003024850004,-70.92771892499994,0.0,133.0,65.0,18.0,64.0,20.0,59.0,120.0,56.0,14.0,84.0,8.515056893495913,8.929232862412142,9.003544382303824,9.003544382303824,9.003544382305767,9.265160576427952,9.43299090532625,9.529009139149872,9.600851496152023,9.605116496961426
82,Georges Island,42.31996587100005,-70.92833319199997,0.0,133.0,59.0,65.0,18.0,64.0,20.0,12.0,120.0,14.0,84.0,8.778612015399627,9.242905788355259,9.595962021224352,9.670340130255825,9.670340130255825,9.670340130257669,9.79204081637793,10.176980386840565,10.290766090632461,10.293413031843418
83,Thompson Island,42.31531870900005,-71.00832116749996,0.0,59.0,133.0,12.0,46.0,67.0,32.0,124.0,40.0,123.0,76.0,2.1873547301985985,2.8311033148222546,3.2091721692646735,3.7099385247158816,3.78624055146842,3.804697512489533,3.9785662064453544,3.9947416880497544,4.025071462118134,4.331698705654671
84,Connell Fields/Hickey Courts,42.25621687450004,-71.13376719349995,0.0,97.0,83.0,131.0,78.0,91.0,45.0,94.0,93.0,92.0,48.0,1.3832054340747577,2.8194268131620315,3.16903736399009,3.2567294731203256,3.2679753007484504,3.2725337646703028,3.351463310470389,3.351463310470389,3.351463310470389,3.3832077775395497
85,Weider Park,42.27095094300006,-71.12349374599998,0.0,97.0,83.0,131.0,78.0,50.0,91.0,94.0,93.0,92.0,48.0,0.8427069354273193,1.0345749098096628,1.6721743881810165,1.7622100645085503,2.104317431775773,2.2948388203650127,2.296225031465205,2.296225031465205,2.296225031465205,2.304510889562574
