OBJECTID,Title,Artist,Avg. Lat,Avg. Long,NUM STATIONS,Station 1,Station 1 Dist ,Station 2,Station 2 Dist ,Station 3,Station 3 Dist ,Station 4,Station 4 Dist ,Station 5,Station 5 Dist ,Station 6,Station 6 Dist ,Station 7,Station 7 Dist ,Station 8,Station 8 Dist ,Station 9,Station 9 Dist ,Station 10,Station 10 Dist 
71,Snow Day,"Heidi Schork, Mayor's Mural Crew",42.36049318,-71.05760676,10,Recreo Coffee,0.04839036869885317,Zaz Restaurant & Catering Corp.,0.04839036869885317,Koy,0.08038660197180061,The White Bull,0.08038660197180061,Alma Cantina,0.0818013892683634,Loyal Nine,0.08576123515590112,HENNESSY'S OF BOSTON,0.09241546478205018,Saus Boston,0.10138131914649498,UNION OYSTER HOUSE,0.10504310669160531,DUNKIN DONUTS',0.10611566087319618
72,Bird and Butterfly 1,"Heidi Schork, Mayor's Mural Crew",42.29217911,-71.06530213,3,Via Cannuccia,0.22615838140568914,CHARLIE'S HOUSE OF PIZZA,0.26895784794993904,DIMITRIOS HOUSE OF PIZZA,0.2946154085958762,El Barrio Mexican Grill,0.3327537151831602,Shaking Seafood,0.48168621274817247,ORIENTAL HOUSE,0.5130834371941481,BILLY'S TEXAS B.B.Q.,0.5286176646875861,China Station Restaurant,0.5286176646875861,McDonald's,0.5769188611093121,J. P. Roti Shop,0.5954767957464746
73,Bird and Butterfly 2,"Heidi Schork, Mayor's Mural Crew",42.29217911,-71.06530213,3,Via Cannuccia,0.22615838140568914,CHARLIE'S HOUSE OF PIZZA,0.26895784794993904,DIMITRIOS HOUSE OF PIZZA,0.2946154085958762,El Barrio Mexican Grill,0.3327537151831602,Shaking Seafood,0.48168621274817247,ORIENTAL HOUSE,0.5130834371941481,BILLY'S TEXAS B.B.Q.,0.5286176646875861,China Station Restaurant,0.5286176646875861,McDonald's,0.5769188611093121,J. P. Roti Shop,0.5954767957464746
74,Arnold Arboretum Tunnel Flowers,"Heidi Schork, Mayor's Mural Crew",42.29606082,-71.12023192,0,B.U.Bistro,0.30640673943902247,Dunkin' Donuts,0.34520237517123503,Round Two Pizza and Subs,0.37112599806196456,Domino's,0.42956624712574815,Mangu Dominican Bistro,0.453546659815647,Arboretum Grill,0.485474273874482,Guira and Tambora Restaurant,0.4964227464339454,Achilitos Taqueria,0.6015194699882394,FOREST HILLS PIZZA,0.7207551185130912,Brassica Kitchen & Cafe,0.7503022141703967
75,Don't Forget to Smile - Gentle Dental,"Heidi Schork, Mayor's Mural Crew",42.31444312,-71.11385762,10,Shea Butter Smoothies,0.037182004220151235,The Joint,0.0510968363928098,Tokava,0.05601667462422833,TEN TABLES,0.06107876310223357,J.P. LICKS INC.,0.18148520242747426,Chilacates,0.1882992414297625,SAME OLD PLACE INC.,0.20355661973770925,Tonino,0.2159466195516711,PURPLE CACTUS,0.2559885479515655,J-Pizzle Kitchen,0.2727479252922773
76,Flowers at Lopez Florist,"Heidi Schork, Mayor's Mural Crew",42.28442216,-71.05525182,10,Blasi's Kitchen & Bar,0.07405490625099458,Landmark Public House,0.11355982911868351,GREENHILLS BAKERY,0.13017919873051265,Molinari's,0.14501398417945854,China Sky Restaurant,0.15058968440179946,PS Gourmet Coffee,0.15188823179507052,Erie Pub,0.1539211910416001,Top Shelf Cookies,0.16790037182308037,Mcdonalds,0.23495835934471088,Lucy's American Tavern,0.24543574282912897
77,Bodega Kitty,"Heidi Schork, Mayor's Mural Crew",42.29310311,-71.12150106,3,Domino's,0.08712675946736291,Arboretum Grill,0.14408079321156952,Guira and Tambora Restaurant,0.1517827174883729,Mangu Dominican Bistro,0.3348854773976805,Dunkin' Donuts,0.5222990149522868,Round Two Pizza and Subs,0.5646386268764113,B.U.Bistro,0.5806868157758516,V!Healthy,0.7037848270577876,ROSLINDALE HOUSE OF PIZZA,0.7126559944704779,Dunkin Donuts,0.7349154670697017
78,Birch Trees,"Heidi Schork, Mayor's Mural Crew",42.28711572,-71.13007819,10,Distraction Brewing,0.031794579294168186,Midnight Morning,0.03793477934810169,Delfino Restaurant,0.05041664134574516,The Square Root,0.05177113199365101,SOPHIA'S GROTTO,0.05783298514976894,Village Sushi & Grill,0.05783298514976894,753 South,0.07911579084385506,BLUE STAR RESTAURANT,0.08364910721709447,Fornax Bread,0.11030561145482992,Shaking Seafood,0.11297760693716924
79,Butterflies and Plants 1,"Heidi Schork, Mayor's Mural Crew",42.32172287,-71.11094504,10,Mario's,0.026178170577581164,Mike & Patty's,0.10446812341226798,Blue Nile,0.1297969498503149,FOOD WALL CHINESE,0.1297969498503149,Across The Border & Vegan and Vegetarian,0.14197407189970673,Brendan Behan Pub,0.14197407189970673,MIAMI RESTAURANT,0.15391121866404625,Ethiopian Cafe,0.16630727592545763,Nicole's Jamaican Plain,0.2120412828864299,Top Mix Bar & Kitchen,0.23937063056558341
80,Butterflies and Plants 2,"Heidi Schork, Mayor's Mural Crew",42.32172287,-71.11094504,10,Mario's,0.026178170577581164,Mike & Patty's,0.10446812341226798,Blue Nile,0.1297969498503149,FOOD WALL CHINESE,0.1297969498503149,Across The Border & Vegan and Vegetarian,0.14197407189970673,Brendan Behan Pub,0.14197407189970673,MIAMI RESTAURANT,0.15391121866404625,Ethiopian Cafe,0.16630727592545763,Nicole's Jamaican Plain,0.2120412828864299,Top Mix Bar & Kitchen,0.23937063056558341
81,To Immigrants with Love: East Boston 1,"Heidi Schork, Mayor's Mural Crew",42.37182948,-71.03866397,10,Eagle Hill Cafe,0.010595791991137873,La Abundancia Bakery  Corporation,0.013486100166296694,MI RANCHO RESTAURANT,0.03635288081240073,Cafe GiGu,0.10930092480660503,LOS ARRIEROS REST,0.136706541255315,Toasted Flats,0.15498833956170116,Todo Rico Fast Food,0.18439746117870232,Nfarra 2,0.18921314374715184,Topacio Restaurant,0.19045531857375,Cactus Grill,0.19212623592897377
82,To Immigrants with Love: East Boston 2,"Heidi Schork, Mayor's Mural Crew",42.37182948,-71.03866397,10,Eagle Hill Cafe,0.010595791991137873,La Abundancia Bakery  Corporation,0.013486100166296694,MI RANCHO RESTAURANT,0.03635288081240073,Cafe GiGu,0.10930092480660503,LOS ARRIEROS REST,0.136706541255315,Toasted Flats,0.15498833956170116,Todo Rico Fast Food,0.18439746117870232,Nfarra 2,0.18921314374715184,Topacio Restaurant,0.19045531857375,Cactus Grill,0.19212623592897377
83,To Immigrants with Love: Roslindale,"Heidi Schork, Mayor's Mural Crew",42.28042176,-71.119178,3,Nicholas Sub & Pizza Shop,0.06126815876152601,Mandarin House,0.17566425869733843,La Taqueria Taco Bar & Grill,0.18231620656126718,La Lechonera Restaurant,0.317367283013879,Perla Del Sur Quintanilla,0.5113955567057427,Mcdonalds,0.5666078727612358,DUNKIN',0.6529564040403151,Popeyes,0.6721449323870098,Triple Eatery,0.6963906173731964,Flaming Grill & Buffet,0.7037642661846185
84,To Immigrants with Love: Grandmothers,"Heidi Schork, Mayor's Mural Crew",42.368314,-71.038761,10,Burger King,0.07415985660726485,Hong Kong Harbor,0.07581496333157514,Dunkin' Donuts,0.08241565590592467,EDDIE C'S,0.1082621764851631,Cunard Tavern,0.10908460309500022,La Pinata,0.15106551907734778,TACO MEX,0.1525329112246273,Deparma,0.17416297139818188,154 Station,0.19027776065439783,Santa Fe Burrito Grill,0.19649500722905275
85,Become a Big Sister,"Heidi Schork, Mayor's Mural Crew",42.31933424,-71.07754194,4,MERENGUE RESTAURANT,0.017304394352298698,Blue Hill House of Pizza,0.033797799602680145,El Rey Del Pollo Restautant,0.21149525974742125,Crown Fried Chicken,0.29844407376130627,District 7 Tavern,0.3770796242674082,Mcdonalds,0.3974416569620985,Popeyes,0.41065561497060926,BACKWOODS PIZZA,0.49327939606614685,AUNTIE VIE'S BAKERY & CAFE,0.5207640035135442,IDEAL SUB SHOP,0.5385443455813749
86,Roxbury Center for the Performing Arts,"Heidi Schork, Mayor's Mural Crew",42.28932901,-71.09012119,4,Boston Fried Chicken,0.08935941382379436,Top Griyo Restaurant,0.09524226350554986,Restaurant Y Cafeteria Los Nietos,0.19599880583754814,Nu Flav Restaurant,0.26440856902932597,BON APPETIT RESTAURANT,0.4053776445867496,Greek Pizza Restaurant,0.42494476076164495,Nick's Pizza and Seafood,0.43837041303031143,D'Buly Chimis,0.46922684206249277,CHEZ-VOUS SKATING RINK,0.4728054402672836,FLAMES RESTAURANT,0.5278094786780695
87,Ray Bolger as the Scarecrow,"Heidi Schork, Mayor's Mural Crew",42.29114784,-71.06273553,4,Via Cannuccia,0.02592342365135324,CHARLIE'S HOUSE OF PIZZA,0.04981299790832312,DIMITRIOS HOUSE OF PIZZA,0.10287686210474822,El Barrio Mexican Grill,0.1575310920546243,Shaking Seafood,0.48512324254560074,FLAMES RESTAURANT,0.565166278197425,The Mix,0.5852240950799027,Dunkin Donuts,0.6691216239912612,JOHNNY'S PIZZA & SUBS,0.677668258461183,Tavolo,0.677668258461183
88,Literary District Alley 1,"Heidi Schork, Mayor's Mural Crew",42.35532689,-71.06169309,10,Boston Chops Downtown,0.015444477387342129,Hobgoblin,0.018860111972845497,Yvonnes,0.021272771867629648,Cafe 26,0.03011832601524259,Cafe Bonjour,0.04500703041113047,Democracy Brewing,0.04737405519934141,Estella,0.05297832884810783,Starbucks Coffee # 7531,0.05794643629852908,J M Curley/Bogie's Place/Wig Shop Lounge,0.05917124610434924,George Howell Coffee,0.07390895396945663
89,Literary District Alley 2,"Heidi Schork, Mayor's Mural Crew",42.35532689,-71.06169309,10,Boston Chops Downtown,0.015444477387342129,Hobgoblin,0.018860111972845497,Yvonnes,0.021272771867629648,Cafe 26,0.03011832601524259,Cafe Bonjour,0.04500703041113047,Democracy Brewing,0.04737405519934141,Estella,0.05297832884810783,Starbucks Coffee # 7531,0.05794643629852908,J M Curley/Bogie's Place/Wig Shop Lounge,0.05917124610434924,George Howell Coffee,0.07390895396945663
90,Literary District Alley 3,"Heidi Schork, Mayor's Mural Crew",42.35532689,-71.06169309,10,Boston Chops Downtown,0.015444477387342129,Hobgoblin,0.018860111972845497,Yvonnes,0.021272771867629648,Cafe 26,0.03011832601524259,Cafe Bonjour,0.04500703041113047,Democracy Brewing,0.04737405519934141,Estella,0.05297832884810783,Starbucks Coffee # 7531,0.05794643629852908,J M Curley/Bogie's Place/Wig Shop Lounge,0.05917124610434924,George Howell Coffee,0.07390895396945663
91,Dos Montanas,"Heidi Schork, Mayor's Mural Crew",42.26700671,-71.09487464,10,Fritay Restaurant,0.022897661882576234,Kuizinn Lakay Plus,0.14996902701473303,Burger King,0.15247588117144642,Mattapan House of Pizza,0.1718947631699045,Brother Deli Restaurant,0.18468235976061345,Dunkin Donuts,0.18517858631898043,MACUMBA LATINA,0.199248929068268,Mello Vibez Restaurant,0.2064899104897225,Jamaica's Best Restaurant ,0.24315894256669227,Kwench Juice Cafe,0.29179560028165463
92,Taste of Home / Gou Lakay Mwen / Sabor de Casa 1,"Heidi Schork, Mayor's Mural Crew",42.26843977,-71.09456682,10,Mattapan House of Pizza,0.03589748875991925,Dunkin Donuts,0.03918674411742684,Brother Deli Restaurant,0.1004128430531327,Burger King,0.10345932087677759,Jamaica's Best Restaurant ,0.11157828413137715,MACUMBA LATINA,0.12769565304381317,Mello Vibez Restaurant,0.13000196116409063,Kwench Juice Cafe,0.131741771457631,Kuizinn Lakay Plus,0.14101078544312315,Fritay Restaurant,0.1522376445757477
93,Taste of Home / Gou Lakay Mwen / Sabor de Casa 2,"Heidi Schork, Mayor's Mural Crew",42.26843977,-71.09456682,10,Mattapan House of Pizza,0.03589748875991925,Dunkin Donuts,0.03918674411742684,Brother Deli Restaurant,0.1004128430531327,Burger King,0.10345932087677759,Jamaica's Best Restaurant ,0.11157828413137715,MACUMBA LATINA,0.12769565304381317,Mello Vibez Restaurant,0.13000196116409063,Kwench Juice Cafe,0.131741771457631,Kuizinn Lakay Plus,0.14101078544312315,Fritay Restaurant,0.1522376445757477
94,Taste of Home / Gou Lakay Mwen / Sabor de Casa 3,"Heidi Schork, Mayor's Mural Crew",42.26843977,-71.09456682,10,Mattapan House of Pizza,0.03589748875991925,Dunkin Donuts,0.03918674411742684,Brother Deli Restaurant,0.1004128430531327,Burger King,0.10345932087677759,Jamaica's Best Restaurant ,0.11157828413137715,MACUMBA LATINA,0.12769565304381317,Mello Vibez Restaurant,0.13000196116409063,Kwench Juice Cafe,0.131741771457631,Kuizinn Lakay Plus,0.14101078544312315,Fritay Restaurant,0.1522376445757477
95,My Brother's Keeper,"Heidi Schork, Mayor's Mural Crew",42.31845534,-71.081556,4,District 7 Tavern,0.05424711222659848,Crown Fried Chicken,0.06797393759874996,Popeyes,0.13496512394792337,Mcdonalds,0.21605612120747048,Blue Hill House of Pizza,0.31199426815404463,MERENGUE RESTAURANT,0.3398448027110751,El Rey Del Pollo Restautant,0.4430140975155162,Future Chefs,0.5110400033800266,KALIHARI GRILL,0.6619450130164335,Caramelo Bakery Cafe,0.7426666195182454
96,Animal Care and Control Lobby,"Heidi Schork, Mayor's Mural Crew",42.29508538,-71.12180324,0,Domino's,0.30792383394139905,Arboretum Grill,0.3456748082991906,Guira and Tambora Restaurant,0.36315953360829767,Mangu Dominican Bistro,0.4546348178247278,B.U.Bistro,0.4676817843293583,Dunkin' Donuts,0.47320839021520167,Round Two Pizza and Subs,0.507145916519286,HEBREW REHAB CENTER,0.7575500841387853,Hebrew Rehab Center 6th. Fl.,0.7575500841387853,Achilitos Taqueria,0.7689163176922258
97,BCLA students,"Heidi Schork, Mayor's Mural Crew",42.26325705,-71.11779272,0,D Coal Pot,0.3996766737343425,Tori Japan,0.47088583542438683,Asian Thai Eatery,0.4968765130856914,DUNKIN DONUTS(WOLCOTT SQ. LLC),0.5094879270537217,Thyme 2 Eat,0.7143537768875459,Little Haiti International Cuisine,0.7145171285197193,Dunkin Donuts,0.7470447480585617,Burger King,0.7722144844039147,THE MASTER MCGRATH,0.7820424722598195,Vikos Pizza & Ribs,0.783525723160895
98,Choice,Greg Lamarche,42.34502383,-71.06052906,10,AC Hotel by Marriot,0.11793528585318265,Capital One Cafe,0.1903486235946167,PLNT Burger,0.1903486235946167,WHOLE FOODS MARKET,0.1903486235946167,Bar Mezzana,0.22940040797220038,Fuji at Ink Block,0.2325655555992199,Yellow Door Taqueria,0.2325655555992199,Sweetgreen,0.23297392105899614,Cuppa Coffee,0.2344675028574048,Baleia,0.23529102193094503
99,Tiger Style,"Genaro ""GoFive"" Ortega, Rob ""Problak"" Gibbs, Brandalizm, Sneha ""IMAGINE"" Shrestha, Luis “Take1” Taforo",42.33129711,-71.08836793,1,Fasika Cafe,0.2975202255126154,Dunkin Donuts,0.35772365988617266,Silver Slipper,0.3624513690933923,QUALITY EATS,0.3733869500591883,Arizona B B Q,0.3867282743455781,Dunkin' Donuts,0.3867282743455781,Royal Fried Chicken,0.3887413756603937,Yummy Yummy,0.3887413756603937,Reggie Lewis Track and Athletic Center,0.39334551743608037,Dudley Cafe,0.40853484487399094
100,Mel King,"Genaro ""GoFive"" Ortega",42.33204691,-71.08996914,2,QUALITY EATS,0.24034145761738973,Reggie Lewis Track and Athletic Center,0.25870726853516873,Ascia Foods,0.3079313180475041,Northeastern University/Cafe Crossing,0.33700478911450193,Northeastern Univ./International Village,0.357025792566838,Anshur Restauruant,0.4006561764945881,Dunkin' Donuts,0.415300887128448,Fasika Cafe,0.4533136517580488,Cilantro Latin Kitchen,0.4784231797832926,Dunkin Donuts,0.4909920097162262
101,Reflect the Times,"Genaro ""GoFive"" Ortega",42.34713488,-71.06461487,10,Chinatown Cafe,0.1744771773076979,Doubletree Hotel Boston-Wisteria,0.18612449599808495,Cha Kung Fong,0.2100834804654768,Fuji at Ink Block,0.2382646360617322,Yellow Door Taqueria,0.2382646360617322,Sweetgreen,0.2431902363695299,Otto Pizza,0.25197809465792576,Shore Leave,0.25197809465792576,Tatte Bakery & Cafe,0.25197809465792576,Capital One Cafe,0.264807132145155
102,Sacred Journey,"Genaro ""GoFive"" Ortega",42.34502383,-71.06052906,10,AC Hotel by Marriot,0.11793528585318265,Capital One Cafe,0.1903486235946167,PLNT Burger,0.1903486235946167,WHOLE FOODS MARKET,0.1903486235946167,Bar Mezzana,0.22940040797220038,Fuji at Ink Block,0.2325655555992199,Yellow Door Taqueria,0.2325655555992199,Sweetgreen,0.23297392105899614,Cuppa Coffee,0.2344675028574048,Baleia,0.23529102193094503
103,Untitled,"Fernando Ayala Cuellar, Heidi Schork, Mayor's Mural Crew",42.30571643,-71.11449929,4,Little Cocoa Bean Co,0.03774276082089571,JEANIE JOHNSTON PUB,0.07232003876256012,Italian Pizza & Sub Express,0.17945068777120524,Juicy Greens,0.24260266650901155,Monumental Market,0.3063900614284645,Third Cliff Bakery,0.46676000001392554,Soup Shack,0.47917542096646787,Jamaica Plain House of Pizza,0.48272922641743926,Espresso Yourself,0.5018630163019687,Vee Vee,0.5096880325307378
104,Connected Community,"Faduma Sharifnoor, LeEr Li, Shurel Codrington, Yousra Ali, Iiman Abdirahman",42.34631465,-71.06889757,10,Blackbird Doughnuts & Sally's Sandwiches,0.042646314826721675,Rome Pizza,0.05846472496628712,Reunion BBQ,0.0681126386612793,Wink & Nod,0.07715493589875731,Bootleg Special,0.10368799654352699,Billy's Sub Shop,0.1363677217397386,BERKELEY PERK CAFE,0.15029497960630725,The Trophy Room,0.15542425226406606,Cosmica @ the Revolution Hotel,0.17022045152154627,Kohi Coffee Company,0.17022045152154627
105,Untitled,Ewok,42.34502383,-71.06052906,10,AC Hotel by Marriot,0.11793528585318265,Capital One Cafe,0.1903486235946167,PLNT Burger,0.1903486235946167,WHOLE FOODS MARKET,0.1903486235946167,Bar Mezzana,0.22940040797220038,Fuji at Ink Block,0.2325655555992199,Yellow Door Taqueria,0.2325655555992199,Sweetgreen,0.23297392105899614,Cuppa Coffee,0.2344675028574048,Baleia,0.23529102193094503
106,Untitled,"Douglas ""Hoxxoh"" Hoekzema",42.34502383,-71.06052906,10,AC Hotel by Marriot,0.11793528585318265,Capital One Cafe,0.1903486235946167,PLNT Burger,0.1903486235946167,WHOLE FOODS MARKET,0.1903486235946167,Bar Mezzana,0.22940040797220038,Fuji at Ink Block,0.2325655555992199,Yellow Door Taqueria,0.2325655555992199,Sweetgreen,0.23297392105899614,Cuppa Coffee,0.2344675028574048,Baleia,0.23529102193094503
107,Dreaming Isn’t So Concrete,Destiny Palmer,42.27521958,-71.08241346,0,Dunkin Donuts (895 Morton St.),0.5970658978052642,Pelloma Nigerian Cuisine,0.6087991022228855,Bitez,0.6138686035164598,MORTON'S PIZZERIA,0.643278954888601,CHINATOWN EXPRESS,0.8124219498147609,RIVER STREET GRILL,0.8295432711299899,Safari African Restaurant,0.939449523793452,Domino's Pizza,0.9487521965144478,Top of The Hill,0.9705795197542396,Cafe Juice Up,0.9770576982249021
108,Untitled,"David ""Don Rimx"" Sepulveda, Victor ""Marka27"" Quiñonez, and Rob ""ProBlak"" Gibbs",42.34502383,-71.06052906,10,AC Hotel by Marriot,0.11793528585318265,Capital One Cafe,0.1903486235946167,PLNT Burger,0.1903486235946167,WHOLE FOODS MARKET,0.1903486235946167,Bar Mezzana,0.22940040797220038,Fuji at Ink Block,0.2325655555992199,Yellow Door Taqueria,0.2325655555992199,Sweetgreen,0.23297392105899614,Cuppa Coffee,0.2344675028574048,Baleia,0.23529102193094503
109,Sangre Indígena,"David ""Don Rimx"" Sepulveda",42.33204691,-71.08996914,2,QUALITY EATS,0.24034145761738973,Reggie Lewis Track and Athletic Center,0.25870726853516873,Ascia Foods,0.3079313180475041,Northeastern University/Cafe Crossing,0.33700478911450193,Northeastern Univ./International Village,0.357025792566838,Anshur Restauruant,0.4006561764945881,Dunkin' Donuts,0.415300887128448,Fasika Cafe,0.4533136517580488,Cilantro Latin Kitchen,0.4784231797832926,Dunkin Donuts,0.4909920097162262
110,Powerful Knowledge,"David ""Don Rimx"" Sepulveda",42.30817969,-71.08123693,8,SUN PIZZA,0.13654676005037167,DUNKIN DONUTS BLUE HILL AVE,0.15074562642832226,New York Fried Chicken,0.1781093857241277,Love Health,0.17936886155637227,Don Tequeno Y Dona Arepa,0.1966175023893063,FLAMES RESTAURANT III  INC.,0.2016881470695367,Food For The Soul,0.22851718873379004,Yaz's House Of Pizza,0.22851718873379004,Cool Shade Restaurant,0.35116870354494367,Caramelo Bakery Cafe,0.4001341408096068
111,Untitled,Dana Woulfe,42.34502383,-71.06052906,10,AC Hotel by Marriot,0.11793528585318265,Capital One Cafe,0.1903486235946167,PLNT Burger,0.1903486235946167,WHOLE FOODS MARKET,0.1903486235946167,Bar Mezzana,0.22940040797220038,Fuji at Ink Block,0.2325655555992199,Yellow Door Taqueria,0.2325655555992199,Sweetgreen,0.23297392105899614,Cuppa Coffee,0.2344675028574048,Baleia,0.23529102193094503
112,Doujans D'al Hirhoal,Cyrille Conan,42.34225178,-71.14101853,9,PROVIDENCE HOUSE SENIOR COMM.,0.1450146597387861,Milano Pizzeria and Pasta,0.15716475551864056,Bamboo Thai Restaurant,0.17812729401469307,TASCA RESTAURANT,0.17996502583294588,La Fonda Boston,0.18423289283621377,BRIGHTON CAFE,0.2709298090598384,sultana's bakery & cafe,0.28015024216238044,Our Zone,0.2810820976396664,NEW YORK FRIED CHICKEN & PIZZA,0.2814993595171033,DOLCE VITA (1696 Comm. Ave.),0.46567178417675
113,Dino City 1,"Curtis “Curtistic"" Williams",42.33204691,-71.08996914,2,QUALITY EATS,0.24034145761738973,Reggie Lewis Track and Athletic Center,0.25870726853516873,Ascia Foods,0.3079313180475041,Northeastern University/Cafe Crossing,0.33700478911450193,Northeastern Univ./International Village,0.357025792566838,Anshur Restauruant,0.4006561764945881,Dunkin' Donuts,0.415300887128448,Fasika Cafe,0.4533136517580488,Cilantro Latin Kitchen,0.4784231797832926,Dunkin Donuts,0.4909920097162262
114,Make Your Own Path,Chris Piascik,42.27521958,-71.08241346,0,Dunkin Donuts (895 Morton St.),0.5970658978052642,Pelloma Nigerian Cuisine,0.6087991022228855,Bitez,0.6138686035164598,MORTON'S PIZZERIA,0.643278954888601,CHINATOWN EXPRESS,0.8124219498147609,RIVER STREET GRILL,0.8295432711299899,Safari African Restaurant,0.939449523793452,Domino's Pizza,0.9487521965144478,Top of The Hill,0.9705795197542396,Cafe Juice Up,0.9770576982249021
115,Untitled,Cey Adams,42.34502383,-71.06052906,10,AC Hotel by Marriot,0.11793528585318265,Capital One Cafe,0.1903486235946167,PLNT Burger,0.1903486235946167,WHOLE FOODS MARKET,0.1903486235946167,Bar Mezzana,0.22940040797220038,Fuji at Ink Block,0.2325655555992199,Yellow Door Taqueria,0.2325655555992199,Sweetgreen,0.23297392105899614,Cuppa Coffee,0.2344675028574048,Baleia,0.23529102193094503
116,Birds Eye View,"Cedric ""Vise 1"" Douglas",42.27521958,-71.08241346,0,Dunkin Donuts (895 Morton St.),0.5970658978052642,Pelloma Nigerian Cuisine,0.6087991022228855,Bitez,0.6138686035164598,MORTON'S PIZZERIA,0.643278954888601,CHINATOWN EXPRESS,0.8124219498147609,RIVER STREET GRILL,0.8295432711299899,Safari African Restaurant,0.939449523793452,Domino's Pizza,0.9487521965144478,Top of The Hill,0.9705795197542396,Cafe Juice Up,0.9770576982249021
117,Faces of Dudley: Old and New,"Caleb Neelon, Victor ""Marka27"" Quiñonez",42.32933241,-71.0851071,10,Silver Slipper,0.02164403178795398,Fasika Cafe,0.05102797190428084,Arizona B B Q,0.053447942673572855,Dunkin' Donuts,0.053447942673572855,Royal Fried Chicken,0.05544455849342567,Yummy Yummy,0.05544455849342567,Joe's Famous Subs & Pizza,0.11897391949049735,Shanti Express,0.12816774126192343,Dudley Cafe,0.14903191369832544,Ethiopian Cafe & Pizza,0.16606099685705702
118,Untitled (Tobin School),"Caleb Neelon, Sneha ""IMAGINE"" Shrestha",42.33310247,-71.0983383,10,CHACHO'S PIZZA,0.13727489931365103,Milkweed,0.14383473375783926,Chilacates,0.1525210599174476,Tavern of Tales,0.1525210599174476,Green Haus Cafe,0.15418230161330812,MIKES DONUTS,0.1625262338967958,Lilly Gourmet Pasta Express,0.16704076268414528,Nachlo,0.1850810194757398,A K's Take Out & Delivery,0.21545607419154889,Cilantro Latin Kitchen,0.25159543387648287
119,Tale of an Ancient Vase,Bryan Beyung,42.35084807,-71.06089859,10,CHINA GOURMET RESTAURANT,0.01491592679188625,Royal Tea,0.01491592679188625,Ga Ga Seafood Restaurant,0.01598123747941708,Shojo,0.024897065788330335,China Pearl Restaurant,0.02776666865348377,Shabu-Zen,0.02862863377586928,RUCKUS NOODLES,0.030773471468613436,Show Malatang,0.031618182652539024,Jade Garden Restaurant,0.03226569195784376,Tora Japanese Restaurant,0.03226569195784376
120,Hope and Resistance,Artists for Humanity,42.372059,-71.034045,8,Routin Nutrition,0.1552882511290564,CAFE NAPOLI,0.18118035407152552,Topacio Restaurant,0.1944642543407848,Pazza on Porter,0.2022301679395055,Next Door Speakeasy,0.2085472730444919,Toasted Flats,0.27027037990773073,Embassy Suites @Logan Airport,0.27060942313111747,Embassy Suites Boston Kiosk,0.27060942313111747,Eagle Hill Cafe,0.3905249619773446,La Abundancia Bakery  Corporation,0.3910016143359114
121,Love is the Question and the Answer,"Ari Hauben, Envite Design, The Scholars Brigade",42.34447506,-71.07347964,10,Black Lamb,0.11305748347785181,AQUITAINE,0.11934080293821234,Greystone Cafe  Bakery  and Provisions,0.1312693331062296,311,0.14894061054372748,MELA RESTAURANT,0.1552648060788866,METROPOLIS CAFE,0.15707510557103516,Caffe Nero,0.15746662770508346,Frenchie,0.1699676008499553,Banyan Bar & Refuge,0.17294303839245673,The Beehive,0.18370326587865057
122,Untitled,Andrew Balboa,42.34502383,-71.06052906,10,AC Hotel by Marriot,0.11793528585318265,Capital One Cafe,0.1903486235946167,PLNT Burger,0.1903486235946167,WHOLE FOODS MARKET,0.1903486235946167,Bar Mezzana,0.22940040797220038,Fuji at Ink Block,0.2325655555992199,Yellow Door Taqueria,0.2325655555992199,Sweetgreen,0.23297392105899614,Cuppa Coffee,0.2344675028574048,Baleia,0.23529102193094503
123,Strand Theatre,"Alvin ""Acóma"" Colón",42.31614771,-71.06605689,10,Singhs Roti,0.029469740517338514,Boston Pizza & Grill,0.029860137484884246,Uphams House of Pizza,0.03299542617256956,CANTON HOUSE,0.05200167783947829,NEW YORK FRIED CHICKEN & PIZZA,0.08127067774205653,DUBLIN HOUSE,0.11824213591151421,Oasis Restaurant,0.1982502625609928,New Ho Toy,0.20544417022205752,Picalonga Restaurant,0.20763326443822103,Comfort Kitchen,0.22158629373535443
124,Upham's Corner,"Alvin ""Acóma"" Colón",42.31650391,-71.06545327,10,DUBLIN HOUSE,0.05596890025307279,Uphams House of Pizza,0.05978944497872167,Singhs Roti,0.0643657772467976,Boston Pizza & Grill,0.0836620111496845,CANTON HOUSE,0.10145741967248638,NEW YORK FRIED CHICKEN & PIZZA,0.13643675480569323,Comfort Kitchen,0.15814742001928514,New Ho Toy,0.1858584284685838,Picalonga Restaurant,0.18911358984361692,Oasis Restaurant,0.23933733184405506
125,Community Grows Here,"Alex Lebron, Hamdi Hassan, Kiwi Li, Tristan Obsequio, Vivian Liang, Yasmin Ali",42.3460779,-71.06915996,10,Blackbird Doughnuts & Sally's Sandwiches,0.013869230358718277,Reunion BBQ,0.08191236948319763,Wink & Nod,0.0825422994229761,Rome Pizza,0.09210048721090199,Billy's Sub Shop,0.12495688380037083,Bootleg Special,0.13640820749831198,BERKELEY PERK CAFE,0.1426899369934258,Cosmica @ the Revolution Hotel,0.14424233647225082,Kohi Coffee Company,0.14424233647225082,REV Bar LL,0.14424233647225082
