id,Title,Artist,Lat,Long,Station 1,Station 1 Dist,Station 2,Station 2 Dist,Station 3,Station 3 Dist,Station 4,Station 4 Dist,Station 5,Station 5 Dist
120,Hope and Resistance,Artists for Humanity,42.372059,-71.034045,A32049,0.20779554593690103,A32032,0.25074183035444275,A32044,0.4829308525469159,A32031,0.5247425932505089,A32041,0.5666317611956515
121,Love is the Question and the Answer,"Ari Hauben, Envite Design, The Scholars Brigade",42.34447506,-71.07347964,C32060,0.22233611763462408,C32077,0.24914398886449085,C32000,0.3342667154864992,A32009,0.4459715435123354,C32003,0.4740018575686793
122,Untitled,Andrew Balboa,42.34502383,-71.06052906,C32035,0.2007569243729737,C32025,0.23971303053860915,C32057,0.2736826448112066,C32009,0.2818247641947946,C32053,0.30066994945183456
123,Strand Theatre,"Alvin ""Acóma"" Colón",42.31614771,-71.06605689,C32112,0.6547276273135915,C32113,0.8528542289570037,B32029,0.9229359891530031,B32031,0.9246700104143124,C32064,1.1334775936152186
124,Upham's Corner,"Alvin ""Acóma"" Colón",42.31650391,-71.06545327,C32112,0.5928994252126213,C32113,0.859630582867714,B32031,0.9614087307943459,B32029,0.9847858068969776,C32064,1.0718720930370045
125,Community Grows Here,"Alex Lebron, Hamdi Hassan, Kiwi Li, Tristan Obsequio, Vivian Liang, Yasmin Ali",42.3460779,-71.06915996,C32000,0.0849528760095956,D32048,0.40195478605065715,C32057,0.4486864720652592,D32049,0.4694983947888752,C32025,0.4925666250276522
126,JUSTICE / PEACE,Alex Cook with youth from the Boston Project Ministries,42.2885192,-71.07643029,C32038,0.431331194674473,C32110,0.4336388655826564,C32055,0.45718604347927616,E32009,1.0072231490477908,C32062,1.061209470004524
127,Welcome to Jackson Square,Alex Cook with local volunteers,42.32262036,-71.10017249,E32006,0.03461956243841544,E32012,0.22683710848683553,E32011,0.4816699095763768,D32041,0.717249702128407,B32023,0.7462666812149159
128,You Are Loved Mural Series,Alex Cook,42.33242602,-71.06918002,C32061,0.4693722538352529,C32022,0.683971086086224,C32093,0.7532520475042599,C32006,0.7860575418932613,C32005,0.8649966355008355
129,You Are Loved / Eres Amado,Alex Cook,42.28955144,-71.0766359,C32110,0.31952085720857476,C32038,0.40768975231757826,C32055,0.5165553566657932,E32009,0.9725065833722228,C32043,1.0289378113792456
130,Love Forest,Alex Cook,42.33761246,-71.08246503,D32061,0.007317421672656442,C32056,0.11116402717124348,D32059,0.2607256340939834,C32004,0.36467496077638006,C32005,0.3971496386445261
131,Joy Tree,Alex Cook,42.28630339,-71.12993002,C32046,0.14225100216215075,C32047,0.1987456291477674,C32059,0.5601531942185077,C32048,1.0091762022464428,C32079,1.3607741758229364
132,Animal Pile,Alex Cook,42.29267932,-71.12244245,C32048,0.1028558295611121,C32089,0.6502534076457674,C32047,0.7614772691048152,C32046,0.8525827157979113,E32010,1.1379967524911365
133,2 Giants,Alex Cook,42.33577119,-71.0354171,C32017,0.27634557920747543,C32091,0.761776822604584,C32016,0.8912923595496672,C32051,0.9019640217154056,C32023,0.9653630691563172
134,The Beloved Community,Alex Cook,42.31808526,-71.0701692,C32015,0.9114891425437007,C32112,0.9315397869071518,B32029,0.9720775166405655,C32022,0.9929415718680082,B32022,1.0110821488388344
135,Love Your Neighbor,Alex Cook,42.28837763,-71.07682666,C32110,0.44054985210129716,C32038,0.4675838815415218,C32055,0.4847410166219537,E32009,1.04344056757057,C32062,1.088070885835526
136,Beholding the Holy City (Father and Daughter Emerging from the Forest),Alex Cook,42.28828968,-71.07709873,C32110,0.4459276323014018,C32038,0.49199638579525307,C32055,0.5045027472528016,E32009,1.0678090579256336,C32043,1.0819206438684406
137,Starr Lane Landscape,Alex Cook,42.31314037,-71.11411953,E32001,0.4665926458208364,E32005,0.6271114977319664,D32052,0.7988991705133723,D32040,0.9058350826619497,D32041,0.9088896688660689
138,Untitled,Alex Cook,42.29001046,-71.07489886,C32038,0.2575821519456408,C32110,0.35525237668800624,C32055,0.4291876776862377,E32009,0.8206935026035944,C32062,1.0086622771329339
139,She Sees More Than The World Will Show Her,Alex Cook,42.3358503,-71.08057178,D32059,0.015682748095898643,C32005,0.15148415410327062,D32061,0.2532726584163288,C32056,0.30120946430873874,B32026,0.3408680711901098
140,Unity,Alex Cook,42.32407125,-71.1011838,E32012,0.06497199528236164,E32006,0.15303764437995404,E32011,0.6597961494390087,E32003,0.7582441382575392,D32041,0.8319076811229444
